movie_name,release_year,type,category,mood,ratings,poster_url
Chittagong,2012,Movie,Bangladeshi,High-Energy,google_user:72% | imdb:7.3 | rt:62%,https://m.media-amazon.com/images/M/MV5BODgyMzc4MTItZDYyNy00YjI2LTg5NmYtZmMwNmIwMzYzMmUyXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
The Dark Knight,2008,Movie,English,High-Energy,google_user:92% | imdb:9.1 | rt:94%,https://m.media-amazon.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1_FMjpg_UX1000_.jpg
Terminator 2: Judgment Day,1991,Movie,English,High-Energy,google_user:95% | imdb:8.6 | rt:91%,https://m.media-amazon.com/images/M/MV5BNGMyMGNkMDUtMjc2Ni00NWFlLTgyODEtZTY2MzBiZTg0OWZiXkEyXkFqcGc@._V1_.jpg
Avengers: Endgame,2019,Movie,English,High-Energy,google_user:92% | imdb:8.4 | rt:94%,https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_.jpg
Mad Max: Fury Road,2015,Movie,English,High-Energy,google_user:89% | imdb:8.1 | rt:97%,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Mad_Max_Fury_Road.jpg/250px-Mad_Max_Fury_Road.jpg
Die Hard,1988,Movie,English,High-Energy,google_user:89% | imdb:8.2 | rt:94%,https://m.media-amazon.com/images/M/MV5BMGNlYmM1NmQtYWExMS00NmRjLTg5ZmEtMmYyYzJkMzljYWMxXkEyXkFqcGc@._V1_.jpg
Seven Samurai,1954,Movie,Japanese,High-Energy,google_user:93% | imdb:8.6 | rt:100%,https://m.media-amazon.com/images/M/MV5BZDg4MTYyYjktZGJiYy00ZGIwLWEzNTMtNTZkMjRhYTViMWE4XkEyXkFqcGc@._V1_.jpg
Metropolis,1927,Movie,Japanese,High-Energy,google_user:84% | imdb:8.2 | rt:97%,https://m.media-amazon.com/images/M/MV5BMjhjMGYyMjAtMzJkYy00NzhlLWIwY2MtMWQ2ODIxZDUyOGYyXkEyXkFqcGc@._V1_.jpg
Unforgiven,1992,Movie,Japanese,High-Energy,google_user:81% | imdb:8.2 | rt:96%,https://m.media-amazon.com/images/M/MV5BNmZmMzM3YWMtZjg5Yi00M2MxLTg3ZGItNGU4YjQxNDAxM2Q4XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
13 Assassins,2010,Movie,Japanese,High-Energy,google_user:82% | imdb:7.5 | rt:95%,https://m.media-amazon.com/images/M/MV5BODg3MTYwODY3MF5BMl5BanBnXkFtZTcwMDk2MzYwNQ@@._V1_FMjpg_UX1000_.jpg
Baby Assassins,2021,Movie,Japanese,High-Energy,google_user:76% | imdb:6.4 | rt:100%,https://m.media-amazon.com/images/M/MV5BOTVmMzBhMWQtZjQzNC00MTFjLTg3OWEtMDQ0NzUwZjNkYzMwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
12.12: The Day,2023,Movie,Korean,High-Energy,google_user:88% | imdb:8.2 | rt:98%,https://m.media-amazon.com/images/M/MV5BMTZmMTMyMDMtNDA2Mi00ZjU5LTljMjYtYjg3NmVmMDQ5NmQ2XkEyXkFqcGc@._V1_.jpg
The Man from Nowhere,2010,Movie,Korean,High-Energy,google_user:91% | imdb:7.7 | rt:100%,https://m.media-amazon.com/images/M/MV5BMTgzMTkxNjAxNV5BMl5BanBnXkFtZTgwMDU3MDE0MjE@._V1_.jpg
Okja,2017,Movie,Korean,High-Energy,google_user:84% | imdb:7.3 | rt:87%,https://m.media-amazon.com/images/M/MV5BMjQxMTcxNDgxN15BMl5BanBnXkFtZTgwOTczNTIzMjI@._V1_FMjpg_UX1000_.jpg
Once Upon a Time in High School,2004,Movie,Korean,High-Energy,google_user:89% | imdb:7.4 | rt:79%,https://m.media-amazon.com/images/M/MV5BMjAxMzY4MjU2Ml5BMl5BanBnXkFtZTgwNjY5OTQ2MzE@._V1_.jpg
RRR,2022,Movie,Indian,High-Energy,google_user:89% | imdb:7.8 | rt:96%,https://upload.wikimedia.org/wikipedia/en/d/d7/RRR_Poster.jpg
Baahubali 2: The Conclusion,2017,Movie,Indian,High-Energy,google_user:77% | imdb:8.2 | rt:88%,https://upload.wikimedia.org/wikipedia/en/9/93/Baahubali_2_The_Conclusion_poster.jpg
Baby,2015,Movie,Indian,High-Energy,google_user:83% | imdb:7.9 | rt:75%,https://m.media-amazon.com/images/M/MV5BYjVlNzAzY2MtMzI2Ni00YWEwLTliZDYtMjZiNTEyMGUxNDQ2XkEyXkFqcGc@._V1_.jpg
Jawan,2023,Movie,Indian,High-Energy,google_user:78% | imdb:6.9 | rt:89%,https://m.media-amazon.com/images/M/MV5BMGExNGI1NDktOWI2Mi00NDM3LWIxMmQtNTQxYTgzMzI0MTA1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
Uri: The Surgical Strike,2019,Movie,Indian,High-Energy,google_user:89% | imdb:8.2 | rt:57%,https://m.media-amazon.com/images/M/MV5BMTMyODQxODktZTgzZC00YTQ0LWJjZWYtZTgzOTI5MmI3NGViXkEyXkFqcGc@._V1_.jpg
Ninja Scroll,1993,Movie,Anime,High-Energy,google_user:92% | imdb:7.8 | rt:90%,https://m.media-amazon.com/images/M/MV5BMTIyMjk0NTEyOV5BMl5BanBnXkFtZTYwOTk3MTE5._V1_.jpg
High School Fleet the Movie,2020,Movie,Anime,High-Energy,google_user:95% | imdb:8.0,https://m.media-amazon.com/images/M/MV5BMDNjNTRlODMtNDZhMC00YTJiLWFhZGUtN2ExMTkwNjAzOTBkXkEyXkFqcGc@._V1_.jpg
No Game No Life: Zero,2017,Movie,Anime,High-Energy,google_user:84% | imdb:7.3 | rt:79%,https://m.media-amazon.com/images/M/MV5BMTRhOTU3NmEtMzg4My00YmM0LWE5NWEtYjM5NDJlNDc1MGE1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
Redline,2009,Movie,Anime,High-Energy,google_user:86% | imdb:7.5 | rt:70%,https://m.media-amazon.com/images/M/MV5BNDA1ODI3MTcyNl5BMl5BanBnXkFtZTcwNDkyODYwNw@@._V1_.jpg
Golgo 13: The Professional,1983,Movie,Anime,High-Energy,google_user:81% | imdb:6.8,https://m.media-amazon.com/images/M/MV5BYmQyZDMzMGQtY2UzMC00NDhlLTk4YTItMzIxOWE5NjI1ZTA2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
Inception,2010,Movie,English,Mind-Expanding,google_user:87% | imdb:8.8 | rt:87%,https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_FMjpg_UX1000_.jpg
Back to the Future,1985,Movie,English,Mind-Expanding,google_user:93% | imdb:8.5 | rt:92%,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Back_to_the_Future.jpg/250px-Back_to_the_Future.jpg
The Matrix,1999,Movie,English,Mind-Expanding,google_user:89% | imdb:8.7 | rt:83%,https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@._V1_.jpg
2001: A Space Odyssey,1968,Movie,English,Mind-Expanding,google_user:84% | imdb:8.3 | rt:90%,https://m.media-amazon.com/images/M/MV5BNjU0NDFkMTQtZWY5OS00MmZhLTg3Y2QtZmJhMzMzMWYyYjc2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
Interstellar,2014,Movie,English,Mind-Expanding,google_user:92% | imdb:8.7 | rt:73%,https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@._V1_.jpg
Godzilla Minus One,2023,Movie,Japanese,Mind-Expanding,google_user:90% | imdb:7.7 | rt:99%,https://m.media-amazon.com/images/M/MV5BY2MzOWZlYmYtM2NiOC00YWE5LWExYjUtODRmY2U2OGJmMzY0XkEyXkFqcGc@._V1_.jpg
The Face of Another,1966,Movie,Japanese,Mind-Expanding,google_user:92% | imdb:7.8 | rt:86%,https://m.media-amazon.com/images/M/MV5BYmJkNDgyZjAtMzFkMS00ZWI0LWFkOWQtYjliMTRkZThkZWMzXkEyXkFqcGc@._V1_.jpg
The Girl Who Leapt Through Time,2006,Movie,Japanese,Mind-Expanding,google_user:91% | imdb:7.6 | rt:87%,https://upload.wikimedia.org/wikipedia/en/4/4e/The_Girl_Who_Leapt_Through_Time_poster.jpg
Akira,1988,Movie,Japanese,Mind-Expanding,google_user:92% | imdb:8.0 | rt:91%,https://m.media-amazon.com/images/M/MV5BYWUxMGRhZDQtMTBmMi00N2IxLWE5NmYtMDMyMWExODAwNWYzXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
The Mysterians,1957,Movie,Japanese,Mind-Expanding,google_user:89% | imdb:6.1 | rt:52%,https://m.media-amazon.com/images/M/MV5BY2Q4YzljNmItZTcyYy00OWNiLWE4YTItMDIxY2RiZjAwNzY0XkEyXkFqcGc@._V1_.jpg
Save the Green Planet!,2003,Movie,Korean,Mind-Expanding,google_user:84% | imdb:7.1 | rt:88%,https://m.media-amazon.com/images/M/MV5BMTc3Nzk4MjM2OF5BMl5BanBnXkFtZTgwNDg4NzgwMzE@._V1_.jpg
Alienoid,2022,Movie,Korean,Mind-Expanding,google_user:78% | imdb:6.3 | rt:87%,https://m.media-amazon.com/images/M/MV5BZjYwZjJlNGQtYTcwNS00Nzk0LWI3YzEtNGEyYzQ5YmZkNGU0XkEyXkFqcGc@._V1_.jpg
SORI: Voice from the Heart,2016,Movie,Korean,Mind-Expanding,google_user:91% | imdb:6.6 | rt:60%,https://m.media-amazon.com/images/M/MV5BMDUwYjZlZTQtZTdlOS00YTIyLWIwNzMtY2FhN2ZmYzJhOTA1XkEyXkFqcGc@._V1_.jpg
Young Gun in the Time,2012,Movie,Korean,Mind-Expanding,google_user:75% | imdb:7.4,https://m.media-amazon.com/images/M/MV5BZDBiYTY4YjQtMDMxMi00MzBjLTk2ZGEtNjk0NzY5MDgxMDNhXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
2009: Lost Memories,2002,Movie,Korean,Mind-Expanding,google_user:83% | imdb:6.1 | rt:43%,https://m.media-amazon.com/images/M/MV5BNjY0M2RlYWUtYjkyZi00MzU4LTk3NWEtYjM0ZDIzYjM4Mzk3XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
Maanaadu,2021,Movie,Indian,Mind-Expanding,google_user:89% | imdb:8.1 | rt:96%,https://m.media-amazon.com/images/M/MV5BZDJiZWVjNDUtNjJmYS00ZGQ1LWExMjUtMjg4ZTI0MDZiNTBjXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
24,2016,Movie,Indian,Mind-Expanding,google_user:84% | imdb:7.9 | rt:88%,https://m.media-amazon.com/images/M/MV5BYzg2YTY0MjctMDkwYS00YWZhLWE5ZGYtNDBhZWI3NWY0NDlmXkEyXkFqcGc@._V1_.jpg
Enthiran,2010,Movie,Indian,Mind-Expanding,google_user:77% | imdb:7.2 | rt:83%,https://upload.wikimedia.org/wikipedia/en/0/0f/Enthiran_poster.jpg
Kalki 2898 AD,2024,Movie,Indian,Mind-Expanding,google_user:80% | imdb:7.0 | rt:77%,https://m.media-amazon.com/images/M/MV5BMTM3ZGUwYTEtZTI5NS00ZmMyLTk2YmQtMWU4YjlhZTI3NjRjXkEyXkFqcGc@._V1_.jpg
Koi... Mil Gaya,2003,Movie,Indian,Mind-Expanding,google_user:83% | imdb:7.2 | rt:80%,https://m.media-amazon.com/images/M/MV5BMjkwM2IyZmUtNjdmZi00MWY5LWFiZWYtM2E0NmU3ZjQ4OWUyXkEyXkFqcGc@._V1_.jpg
Millennium Actress,2001,Movie,Anime,Mind-Expanding,google_user:93% | imdb:7.8 | rt:93%,https://m.media-amazon.com/images/M/MV5BZjcwZDFlMTgtN2Q1Ny00MTgxLTk5OGItNTllMDg3MjE0NjZlXkEyXkFqcGc@._V1_.jpg
Maquia: When the Promised Flower Blooms,2018,Movie,Anime,Mind-Expanding,google_user:78% | imdb:7.4 | rt:100%,https://m.media-amazon.com/images/M/MV5BNjY5YWZhMzItMDA1OS00NjllLTgxOWUtZWU3YTQwOTE3ZThhXkEyXkFqcGc@._V1_.jpg
Angel’s Egg,1985,Movie,Anime,Mind-Expanding,google_user:90% | imdb:7.5 | rt:100%,https://m.media-amazon.com/images/M/MV5BYmU1ZDEyNzEtMWYyZi00OTc2LTgxMmEtZWU3YzMxNTUwM2YzXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
Mind Game,2004,Movie,Anime,Mind-Expanding,google_user:72% | imdb:7.7 | rt:100%,https://m.media-amazon.com/images/M/MV5BMTc2NjI5MmYtMjBkZC00ZWRhLTg4YmItMTI2Mjk0N2JjNTIxXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg
Hello World,2019,Movie,Anime,Mind-Expanding,google_user:89% | imdb:6.7 | rt:83%,https://m.media-amazon.com/images/M/MV5BYWJkNGIzMmQtZDY4Ni00OTdmLWExNjUtMTM1OWU4MGRhNDM5XkEyXkFqcGc@._V1_.jpg
